Attribute,Process,Commodity,Sector,Subsector,Technology,Fuel,Enduse,Unit,Parameters,FuelGroup
VAR_FOut,MNRL-MoTP-Stat-ELC-Mtr15,MNRL-MoTP-Stat,Industry,Non-Metallic Mineral Product Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,C_OFFC-MPS_-ELC00,-,Commercial,Office Blocks,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_Cap,C_OFFC-MPS_-ELC,-,Commercial,Office Blocks,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,C_OFFC-MPS_-ELC,COMELC,Commercial,Office Blocks,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FIn,C_OFFC-MPS_-ELC00,COMELC,Commercial,Office Blocks,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,C_OFFC-MPS_-ELC,C_OFFC-MPS,Commercial,Office Blocks,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_FOut,C_OFFC-MPS_-ELC00,C_OFFC-MPS,Commercial,Office Blocks,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,C_OTH-MPS_-ELC00,-,Commercial,Other (Commercial),Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_Cap,C_OTH-MPS_-ELC,-,Commercial,Other (Commercial),Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,C_OTH-MPS_-ELC,COMELC,Commercial,Other (Commercial),Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FIn,C_OTH-MPS_-ELC00,COMELC,Commercial,Other (Commercial),Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,C_OTH-MPS_-ELC,C_OTH-MPS,Commercial,Other (Commercial),Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_FOut,C_OTH-MPS_-ELC00,C_OTH-MPS,Commercial,Other (Commercial),Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,FOOD-MoTP-Stat-ELC-Mtr15,-,Industry,Other Food Processing (Non Dairy/Meat Processing),Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_Cap,FOOD-MoTP-Stat-ELC-Motor,-,Industry,Other Food Processing (Non Dairy/Meat Processing),Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,FOOD-MoTP-Stat-ELC-Motor,INDELC,Industry,Other Food Processing (Non Dairy/Meat Processing),Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FIn,FOOD-MoTP-Stat-ELC-Mtr15,INDELC,Industry,Other Food Processing (Non Dairy/Meat Processing),Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,FOOD-MoTP-Stat-ELC-Motor,FOOD-MoTP-Stat,Industry,Other Food Processing (Non Dairy/Meat Processing),Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_FOut,FOOD-MoTP-Stat-ELC-Mtr15,FOOD-MoTP-Stat,Industry,Other Food Processing (Non Dairy/Meat Processing),Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,CHMCL-MoTP-Stat-ELC-Mtr15,-,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_Cap,CHMCL-MoTP-Stat-ELC-Motor,-,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,CHMCL-MoTP-Stat-ELC-Motor,INDELC,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FIn,CHMCL-MoTP-Stat-ELC-Mtr15,INDELC,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,CHMCL-MoTP-Stat-ELC-Motor,CHMCL-MoTP-Stat,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_FOut,CHMCL-MoTP-Stat-ELC-Mtr15,CHMCL-MoTP-Stat,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,PLPPPR-MoTP-Stat-ELC-Mtr15,-,Industry,Pulp and Paper Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_Cap,PLPPPR-MoTP-Stat-ELC-Motor,-,Industry,Pulp and Paper Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,PLPPPR-MoTP-Stat-ELC-Motor,INDELC,Industry,Pulp and Paper Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FIn,PLPPPR-MoTP-Stat-ELC-Mtr15,INDELC,Industry,Pulp and Paper Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,PLPPPR-MoTP-Stat-ELC-Motor,PLPPPR-MoTP-Stat,Industry,Pulp and Paper Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_FOut,PLPPPR-MoTP-Stat-ELC-Mtr15,PLPPPR-MoTP-Stat,Industry,Pulp and Paper Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,REFI-MoTP-Stat-ELC-Mtr15,-,Industry,Refining,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_Cap,REFI-MoTP-Stat-ELC-Motor,-,Industry,Refining,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,REFI-MoTP-Stat-ELC-Motor,INDELC,Industry,Refining,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FIn,REFI-MoTP-Stat-ELC-Mtr15,INDELC,Industry,Refining,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,REFI-MoTP-Stat-ELC-Motor,REFI-MoTP-Stat,Industry,Refining,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_FOut,REFI-MoTP-Stat-ELC-Mtr15,REFI-MoTP-Stat,Industry,Refining,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,C_WSR-MPS_-ELC00,-,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_Cap,C_WSR-MPS_-ELC,-,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,C_WSR-MPS_-ELC,COMELC,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FIn,C_WSR-MPS_-ELC00,COMELC,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,C_WSR-MPS_-ELC,C_WSR-MPS,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_FOut,C_WSR-MPS_-ELC00,C_WSR-MPS,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,WOOD-MoTP-Stat-ELC-VSD-Mtr,-,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_Cap,WOOD-MoTP-Stat-ELC-Mtr15,-,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_Cap,WOOD-MoTP-Stat-ELC-Motor,-,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,WOOD-MoTP-Stat-ELC-Motor,INDELC,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FIn,WOOD-MoTP-Stat-ELC-Mtr15,INDELC,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FIn,WOOD-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,WOOD-MoTP-Stat-ELC-Motor,WOOD-MoTP-Stat,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_FOut,WOOD-MoTP-Stat-ELC-Mtr15,WOOD-MoTP-Stat,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_FOut,WOOD-MoTP-Stat-ELC-VSD-Mtr,WOOD-MoTP-Stat,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,CNST-MoTP-Stat-ELC-VSD-Mtr,-,Industry,Construction,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,CNST-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,Construction,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,CNST-MoTP-Stat-ELC-VSD-Mtr,CNST-MoTP-Stat,Industry,Construction,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,DARY-MoTP-Stat-ELC-VSD-Mtr,-,Industry,Dairy Product Manufacturing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,DARY-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,Dairy Product Manufacturing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,DARY-MoTP-Stat-ELC-VSD-Mtr,DARY-MoTP-Stat,Industry,Dairy Product Manufacturing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,METAL-MoTP-Stat-ELC-VSD-Mtr,-,Industry,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,METAL-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,METAL-MoTP-Stat-ELC-VSD-Mtr,METAL-MoTP-Stat,Industry,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,IIS-MoTP-Stat-ELC-VSD-Mtr,-,Industry,Iron/Steel,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,IIS-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,Iron/Steel,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,IIS-MoTP-Stat-ELC-VSD-Mtr,IIS-MoTP-Stat,Industry,Iron/Steel,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,MEAT-MoTP-Stat-ELC-VSD-Mtr,-,Industry,Meat Processing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,MEAT-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,Meat Processing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,MEAT-MoTP-Stat-ELC-VSD-Mtr,MEAT-MoTP-Stat,Industry,Meat Processing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,MNNG-MoTP-Stat-ELC-VSD-Mtr,-,Industry,Mining,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,MNNG-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,Mining,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,MNNG-MoTP-Stat-ELC-VSD-Mtr,MNNG-MoTP-Stat,Industry,Mining,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,MNRL-MoTP-Stat-ELC-VSD-Mtr,-,Industry,Non-Metallic Mineral Product Manufacturing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,MNRL-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,Non-Metallic Mineral Product Manufacturing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,MNRL-MoTP-Stat-ELC-VSD-Mtr,MNRL-MoTP-Stat,Industry,Non-Metallic Mineral Product Manufacturing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,FOOD-MoTP-Stat-ELC-VSD-Mtr,-,Industry,Other Food Processing (Non Dairy/Meat Processing),Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,FOOD-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,Other Food Processing (Non Dairy/Meat Processing),Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,FOOD-MoTP-Stat-ELC-VSD-Mtr,FOOD-MoTP-Stat,Industry,Other Food Processing (Non Dairy/Meat Processing),Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,CHMCL-MoTP-Stat-ELC-VSD-Mtr,-,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,CHMCL-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,CHMCL-MoTP-Stat-ELC-VSD-Mtr,CHMCL-MoTP-Stat,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,PLPPPR-MoTP-Stat-ELCVSD-Mtr,-,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,PLPPPR-MoTP-Stat-ELCVSD-Mtr,INDELC,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,PLPPPR-MoTP-Stat-ELCVSD-Mtr,PLPPPR-MoTP-Stat,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,REFI-MoTP-Stat-ELC-VSD-Mtr,-,Industry,Refining,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",GW,Technology Capacity,Electricity
VAR_FIn,REFI-MoTP-Stat-ELC-VSD-Mtr,INDELC,Industry,Refining,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity
VAR_FOut,REFI-MoTP-Stat-ELC-VSD-Mtr,REFI-MoTP-Stat,Industry,Refining,Stationary Motor with VSD,Electricity,"Motive Power, Stationary",PJ,End Use Demand,Electricity
VAR_Cap,ELCREBIG00,-,Electricity,Thermal,Steam Boiler,Biogas,Electricity Production,GW,Technology Capacity,Renewables (direct use)
VAR_Cap,ELCTECOA00,-,Electricity,Thermal,Steam Boiler,Coal,Electricity Production,GW,Technology Capacity,Fossil Fuels
VAR_FIn,ELCTECOA00,ELCCOA,Electricity,Thermal,Steam Boiler,Coal,Electricity Production,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,ELCTECOA00,ELC,Electricity,Thermal,Steam Boiler,Coal,Electricity Production,PJ,Electricity Generation,Fossil Fuels
VAR_FOut,ELCTECOA00,ELCCO2,Electricity,Thermal,Steam Boiler,Coal,Electricity Production,kt CO2,Emissions,Fossil Fuels
VAR_Cap,ELCTEDSL00,-,Electricity,Thermal,Steam Boiler,Diesel,Electricity Production,GW,Technology Capacity,Fossil Fuels
VAR_Cap,EWSTINC20,-,Electricity,Thermal,Steam Boiler,Waste Incineration,Electricity Production,GW,Technology Capacity,Fossil Fuels
VAR_FOut,EWSTINC20,ELC,Electricity,Thermal,Steam Boiler,Waste Incineration,Electricity Production,PJ,Electricity Generation,Fossil Fuels
VAR_FOut,EWSTINC20,ELCCO2,Electricity,Thermal,Steam Boiler,Waste Incineration,Electricity Production,kt CO2,Emissions,Fossil Fuels
VAR_Cap,ADCF-MoTP-Mob-Trac--H2R,-,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Green Hydrogen,Tractor Services,GW,Technology Capacity,Electricity
VAR_Cap,ADCF-MoTP-Mob-Trac--ELC,-,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Electricity,Tractor Services,GW,Technology Capacity,Electricity
VAR_Cap,ADCF-MoTP-Mob-Trac--DSL,-,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Diesel,Tractor Services,GW,Technology Capacity,Fossil Fuels
VAR_Cap,ADCF-MoTP-Mob-Trac-_DSL00,-,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Diesel,Tractor Services,GW,Technology Capacity,Fossil Fuels
VAR_FIn,ADCF-MoTP-Mob-Trac-_DSL00,AGRDSL,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,ADCF-MoTP-Mob-Trac--DSL,AGRDSL,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,ADCF-MoTP-Mob-Trac--ELC,AGRELC,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Electricity,Tractor Services,PJ,Fuel Consumption,Electricity
VAR_FIn,ADCF-MoTP-Mob-Trac--H2R,AGRH2R,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Green Hydrogen,Tractor Services,PJ,Fuel Consumption,Electricity
VAR_FOut,ADCF-MoTP-Mob-Trac-_DSL00,ADCF-MoTP-Mob-Trac,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,End Use Demand,Fossil Fuels
VAR_FOut,ADCF-MoTP-Mob-Trac-_DSL00,AGRCO2,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Diesel,Tractor Services,kt CO2,Emissions,Fossil Fuels
VAR_FOut,ADCF-MoTP-Mob-Trac--DSL,ADCF-MoTP-Mob-Trac,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,End Use Demand,Fossil Fuels
VAR_FOut,ADCF-MoTP-Mob-Trac--DSL,AGRCO2,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Diesel,Tractor Services,kt CO2,Emissions,Fossil Fuels
VAR_FOut,ADCF-MoTP-Mob-Trac--ELC,ADCF-MoTP-Mob-Trac,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Electricity,Tractor Services,PJ,End Use Demand,Electricity
VAR_FOut,ADCF-MoTP-Mob-Trac--H2R,ADCF-MoTP-Mob-Trac,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Green Hydrogen,Tractor Services,PJ,End Use Demand,Electricity
VAR_Cap,AHORT-MoTP-Mob-Trac--DSL,-,Agriculture,Outdoor Horticulture/Arable Farming,Tractor (Agricultural),Diesel,Tractor Services,GW,Technology Capacity,Fossil Fuels
VAR_Cap,AHORT-MoTP-Mob-Trac-_DSL00,-,Agriculture,Outdoor Horticulture/Arable Farming,Tractor (Agricultural),Diesel,Tractor Services,GW,Technology Capacity,Fossil Fuels
VAR_FIn,AHORT-MoTP-Mob-Trac-_DSL00,AGRDSL,Agriculture,Outdoor Horticulture/Arable Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,AHORT-MoTP-Mob-Trac--DSL,AGRDSL,Agriculture,Outdoor Horticulture/Arable Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,AHORT-MoTP-Mob-Trac-_DSL00,AGRCO2,Agriculture,Outdoor Horticulture/Arable Farming,Tractor (Agricultural),Diesel,Tractor Services,kt CO2,Emissions,Fossil Fuels
VAR_FOut,AHORT-MoTP-Mob-Trac-_DSL00,AHORT-MoTP-Mob-Trac,Agriculture,Outdoor Horticulture/Arable Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,End Use Demand,Fossil Fuels
VAR_FOut,AHORT-MoTP-Mob-Trac--DSL,AGRCO2,Agriculture,Outdoor Horticulture/Arable Farming,Tractor (Agricultural),Diesel,Tractor Services,kt CO2,Emissions,Fossil Fuels
VAR_FOut,AHORT-MoTP-Mob-Trac--DSL,AHORT-MoTP-Mob-Trac,Agriculture,Outdoor Horticulture/Arable Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,End Use Demand,Fossil Fuels
VAR_Cap,ALIVE-MoTP-Mob-Trac--H2R,-,Agriculture,Livestock Farming,Tractor (Agricultural),Green Hydrogen,Tractor Services,GW,Technology Capacity,Electricity
VAR_Cap,ALIVE-MoTP-Mob-Trac--ELC,-,Agriculture,Livestock Farming,Tractor (Agricultural),Electricity,Tractor Services,GW,Technology Capacity,Electricity
VAR_Cap,ALIVE-MoTP-Mob-Trac--DSL,-,Agriculture,Livestock Farming,Tractor (Agricultural),Diesel,Tractor Services,GW,Technology Capacity,Fossil Fuels
VAR_Cap,ALIVE-MoTP-Mob-Trac-_DSL00,-,Agriculture,Livestock Farming,Tractor (Agricultural),Diesel,Tractor Services,GW,Technology Capacity,Fossil Fuels
VAR_FIn,ALIVE-MoTP-Mob-Trac-_DSL00,AGRDSL,Agriculture,Livestock Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,ALIVE-MoTP-Mob-Trac--DSL,AGRDSL,Agriculture,Livestock Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,ALIVE-MoTP-Mob-Trac--ELC,AGRELC,Agriculture,Livestock Farming,Tractor (Agricultural),Electricity,Tractor Services,PJ,Fuel Consumption,Electricity
VAR_FIn,ALIVE-MoTP-Mob-Trac--H2R,AGRH2R,Agriculture,Livestock Farming,Tractor (Agricultural),Green Hydrogen,Tractor Services,PJ,Fuel Consumption,Electricity
VAR_FOut,ALIVE-MoTP-Mob-Trac-_DSL00,AGRCO2,Agriculture,Livestock Farming,Tractor (Agricultural),Diesel,Tractor Services,kt CO2,Emissions,Fossil Fuels
VAR_FOut,ALIVE-MoTP-Mob-Trac-_DSL00,ALIVE-MoTP-Mob-Trac,Agriculture,Livestock Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,End Use Demand,Fossil Fuels
VAR_FOut,ALIVE-MoTP-Mob-Trac--DSL,AGRCO2,Agriculture,Livestock Farming,Tractor (Agricultural),Diesel,Tractor Services,kt CO2,Emissions,Fossil Fuels
VAR_FOut,ALIVE-MoTP-Mob-Trac--DSL,ALIVE-MoTP-Mob-Trac,Agriculture,Livestock Farming,Tractor (Agricultural),Diesel,Tractor Services,PJ,End Use Demand,Fossil Fuels
VAR_FOut,ALIVE-MoTP-Mob-Trac--ELC,ALIVE-MoTP-Mob-Trac,Agriculture,Livestock Farming,Tractor (Agricultural),Electricity,Tractor Services,PJ,End Use Demand,Electricity
VAR_FOut,ALIVE-MoTP-Mob-Trac--H2R,ALIVE-MoTP-Mob-Trac,Agriculture,Livestock Farming,Tractor (Agricultural),Green Hydrogen,Tractor Services,PJ,End Use Demand,Electricity
VAR_FIn,T_R_Rail15,TRADSL,Transport,Rail,Train,Diesel,Freight Rail,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,T_R_Rail15,TRAELC,Transport,Rail,Train,Electricity,Freight Rail,PJ,Fuel Consumption,Electricity
VAR_FOut,T_R_Rail15,T_F_Rail,Transport,Rail,Train,Diesel,Freight Rail,PJ,End Use Demand,Fossil Fuels
VAR_FOut,T_R_Rail15,TRACO2,Transport,Rail,Train,Diesel,Freight Rail,kt CO2,Emissions,Fossil Fuels
VAR_FIn,T_P_Rail15,TRADSL,Transport,Rail,Train,Diesel,Passenger Rail,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,T_P_Rail15,TRAELC,Transport,Rail,Train,Electricity,Passenger Rail,PJ,Fuel Consumption,Electricity
VAR_FOut,T_P_Rail15,T_P_Rail,Transport,Rail,Train,Electricity,Passenger Rail,PJ,End Use Demand,Electricity
VAR_FOut,T_P_Rail15,TRACO2,Transport,Rail,Train,Diesel,Passenger Rail,kt CO2,Emissions,Fossil Fuels
VAR_Cap,ADCF-PUMP-Pump_ELC00,-,Agriculture,Dairy Cattle Farming,Transfer Pump,Electricity,Pumping,GW,Technology Capacity,Electricity
VAR_Cap,ADCF-PUMP--ELC,-,Agriculture,Dairy Cattle Farming,Transfer Pump,Electricity,Pumping,GW,Technology Capacity,Electricity
VAR_FIn,ADCF-PUMP--ELC,AGRELC,Agriculture,Dairy Cattle Farming,Transfer Pump,Electricity,Pumping,PJ,Fuel Consumption,Electricity
VAR_FIn,ADCF-PUMP-Pump_ELC00,AGRELC,Agriculture,Dairy Cattle Farming,Transfer Pump,Electricity,Pumping,PJ,Fuel Consumption,Electricity
VAR_FOut,ADCF-PUMP--ELC,ADCF-PUMP,Agriculture,Dairy Cattle Farming,Transfer Pump,Electricity,Pumping,PJ,End Use Demand,Electricity
VAR_FOut,ADCF-PUMP-Pump_ELC00,ADCF-PUMP,Agriculture,Dairy Cattle Farming,Transfer Pump,Electricity,Pumping,PJ,End Use Demand,Electricity
VAR_Cap,ADCF-MoTP-Mob-MTr--ELC,-,Agriculture,Dairy Cattle Farming,Truck (Agricultural),Electricity,Truck Services,GW,Technology Capacity,Electricity
