Scenario,Region,Sector,Set,Name,Description,Activity unit,Capacity unit,Type,Sub type,Primary commodity group,Time slice level,Vintage
NewTech_RC,SI,OTH,.DMD.,R_DDW-SH_Centrgasheat-NGA,Residential -:- Detached Dwellings -:- Space Heating -:- Central Gas Heater -:- Natural Gas,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_DDW-SH_RH-ELC,Residential -:- Detached Dwellings -:- Space Heating -:- Resistance Heater -:- Electricity,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_DDW-WH_Gasheat-LPG,Residential -:- Detached Dwellings -:- Water Heating -:- Gas Water Heater -:- LPG,PJ,GW,DMD,-,R_DDW-WH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_DDW-WH_Gasheat-NGA,Residential -:- Detached Dwellings -:- Water Heating -:- Gas Water Heater -:- Natural Gas,PJ,GW,DMD,-,R_DDW-WH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_DDW-WH_HP-ELC,Residential -:- Detached Dwellings -:- Water Heating -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,R_DDW-WH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_DDW-WH_HWC-ELC,Residential -:- Detached Dwellings -:- Water Heating -:- Hot Water Cylinder -:- Electricity,PJ,GW,DMD,-,R_DDW-WH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_DDW-WH_HWC-SOL,Residential -:- Detached Dwellings -:- Water Heating -:- Hot Water Cylinder -:- Solar,PJ,GW,DMD,-,R_DDW-WH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-CD_Hpdryer-ELC,Residential -:- Joined Dwellings -:- Clothes Drying -:- Heat Pump Dryer -:- Electricity,PJ,GW,DMD,-,R_JDW-CD,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-CK_IndCook-ELC,Residential -:- Joined Dwellings -:- Cooking -:- Induction Cooktop -:- Electricity,PJ,GW,DMD,-,R_JDW-CK,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-CW_Washer-ELC,Residential -:- Joined Dwellings -:- Clothes Washing -:- Clothes Washer -:- Electricity,PJ,GW,DMD,-,R_JDW-CW,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-DW_Dwash-ELC,Residential -:- Joined Dwellings -:- Dishwashing -:- Dishwasher -:- Electricity,PJ,GW,DMD,-,R_JDW-DW,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-RF_Refriger-ELC,Residential -:- Joined Dwellings -:- Refrigeration -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,R_JDW-RF,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-SC_HP-ELC,Residential -:- Joined Dwellings -:- Space Cooling -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,R_JDW-SC,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-SH_Burner-LPG,Residential -:- Joined Dwellings -:- Space Heating -:- Burner -:- LPG,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-SH_Burner-NGA,Residential -:- Joined Dwellings -:- Space Heating -:- Burner -:- Natural Gas,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-SH_Centrgasheat-NGA,Residential -:- Joined Dwellings -:- Space Heating -:- Central Gas Heater -:- Natural Gas,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-SH_DUCHP-ELC,Residential -:- Joined Dwellings -:- Space Heating -:- Heat Pump (Ducted) -:- Electricity,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-SH_HP-ELC,Residential -:- Joined Dwellings -:- Space Heating -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-SH_MSHP-ELC,Residential -:- Joined Dwellings -:- Space Heating -:- Heat Pump (Multi-Split) -:- Electricity,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-SH_RH-ELC,Residential -:- Joined Dwellings -:- Space Heating -:- Resistance Heater -:- Electricity,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-WH_Gasheat-LPG,Residential -:- Joined Dwellings -:- Water Heating -:- Gas Water Heater -:- LPG,PJ,GW,DMD,-,R_JDW-WH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-WH_Gasheat-NGA,Residential -:- Joined Dwellings -:- Water Heating -:- Gas Water Heater -:- Natural Gas,PJ,GW,DMD,-,R_JDW-WH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-WH_HP-ELC,Residential -:- Joined Dwellings -:- Water Heating -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,R_JDW-WH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-WH_HWC-ELC,Residential -:- Joined Dwellings -:- Water Heating -:- Hot Water Cylinder -:- Electricity,PJ,GW,DMD,-,R_JDW-WH,ANNUAL,0.0
NewTech_RC,SI,OTH,.DMD.,R_JDW-WH_HWC-SOL,Residential -:- Joined Dwellings -:- Water Heating -:- Hot Water Cylinder -:- Solar,PJ,GW,DMD,-,R_JDW-WH,ANNUAL,0.0
NewTechs_Industry,NI,IND,.DMD.,ALU-PH-FURN-ELC-Furn,Industry -:- Aluminium -:- Process Heat Furnace -:- Furnace -:- Electricity,PJ,GW,DMD,-,ALU-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-MoTP-Stat-DSL-st_ngn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Motive Power, Stationary -:- Stationary Motor -:- Diesel",PJ,GW,DMD,-,CHMCL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-MoTP-Stat-ELC-Motor,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,CHMCL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-MoTP-Stat-ELC-VSD-Mtr,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Motive Power, Stationary -:- Stationary Motor with VSD -:- Electricity",PJ,GW,DMD,-,CHMCL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-MoTP-Stat-NGA-Pump,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Motive Power, Stationary -:- Stationary Motor -:- Natural Gas",PJ,GW,DMD,-,CHMCL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-MoTP-Stat-PET-st_ngn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Motive Power, Stationary -:- Stationary Motor -:- Petrol",PJ,GW,DMD,-,CHMCL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-DirH-ELC-Heater,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Direct -:- Heater -:- Electricity",PJ,GW,DMD,-,CHMCL-PH-DirH,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-DirH-NGA-Burner,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Direct -:- Burner -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-DirH,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-FURN-COA-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Furnace -:- Furnace -:- Coal",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-FURN-ELC-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Furnace -:- Furnace -:- Electricity",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-FURN-FOL-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Furnace -:- Furnace -:- Fuel Oil",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-FURN-LPG-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Furnace -:- Furnace -:- LPG",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-FURN-NGA-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Furnace -:- Furnace -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-FURN-WOD-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Furnace -:- Furnace -:- Wood",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-REFRM-NGA-REFRM,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Reforming -:- Reformer -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-REFRM,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-STM_HW-COA-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Coal",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-STM_HW-DSL-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Diesel",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-STM_HW-ELC-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Electricity",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-STM_HW-ELC-HPmp,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Steam/Hot Water -:- Heat Pump -:- Electricity",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-STM_HW-FOL-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Fuel Oil",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-STM_HW-LPG-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- LPG",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-STM_HW-NGA-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CHMCL-PH-STM_HW-WOD-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Wood",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CNST-MoTP-Mob-DSL-ICE_ofrd,"Industry -:- Construction -:- Motive Power, Mobile -:- Internal Combustion Engine -:- Diesel",PJ,GW,DMD,-,CNST-MoTP-Mob,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CNST-MoTP-Mob-LPG-ICE_ofrd,"Industry -:- Construction -:- Motive Power, Mobile -:- Internal Combustion Engine -:- LPG",PJ,GW,DMD,-,CNST-MoTP-Mob,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CNST-MoTP-Mob-NGA-ICE_ofrd,"Industry -:- Construction -:- Motive Power, Mobile -:- Internal Combustion Engine -:- Natural Gas",PJ,GW,DMD,-,CNST-MoTP-Mob,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CNST-MoTP-Mob-PET-ICE_ofrd,"Industry -:- Construction -:- Motive Power, Mobile -:- Internal Combustion Engine -:- Petrol",PJ,GW,DMD,-,CNST-MoTP-Mob,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CNST-MoTP-Stat-DSL-st_ngn,"Industry -:- Construction -:- Motive Power, Stationary -:- Stationary Motor -:- Diesel",PJ,GW,DMD,-,CNST-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CNST-MoTP-Stat-ELC-Motor,"Industry -:- Construction -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,CNST-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CNST-MoTP-Stat-ELC-VSD-Mtr,"Industry -:- Construction -:- Motive Power, Stationary -:- Stationary Motor with VSD -:- Electricity",PJ,GW,DMD,-,CNST-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,CNST-MoTP-Stat-PET-st_ngn,"Industry -:- Construction -:- Motive Power, Stationary -:- Stationary Motor -:- Petrol",PJ,GW,DMD,-,CNST-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-AIR-ELC-CMPR,Industry -:- Dairy Product Manufacturing -:- Compressed Air -:- Compressor -:- Electricity,PJ,GW,DMD,-,DARY-AIR,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-MoTP-Stat-DSL-st_ngn,"Industry -:- Dairy Product Manufacturing -:- Motive Power, Stationary -:- Stationary Motor -:- Diesel",PJ,GW,DMD,-,DARY-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-MoTP-Stat-ELC-Motor,"Industry -:- Dairy Product Manufacturing -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,DARY-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-MoTP-Stat-ELC-VSD-Mtr,"Industry -:- Dairy Product Manufacturing -:- Motive Power, Stationary -:- Stationary Motor with VSD -:- Electricity",PJ,GW,DMD,-,DARY-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-MoTP-Stat-PET-st_ngn,"Industry -:- Dairy Product Manufacturing -:- Motive Power, Stationary -:- Stationary Motor -:- Petrol",PJ,GW,DMD,-,DARY-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_DRY-COA-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Coal,PJ,GW,DMD,-,DARY-PH-MVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_DRY-ELC-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Electricity,PJ,GW,DMD,-,DARY-PH-MVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_DRY-ELC-HPmp,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,DARY-PH-MVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_DRY-ELC-HRCVR,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Heat Recovery System (Heating) -:- Electricity,PJ,GW,DMD,-,DARY-PH-MVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_DRY-NGA-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,DARY-PH-MVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_DRY-WOD-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Wood,PJ,GW,DMD,-,DARY-PH-MVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_Fan-ELC-Fan,Industry -:- Dairy Product Manufacturing -:- Process Heat MVR Fan -:- Fan -:- Electricity,PJ,GW,DMD,-,DARY-PH-MVR_Fan,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_PRE-COA-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Coal,PJ,GW,DMD,-,DARY-PH-MVR_PRE,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_PRE-ELC-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Electricity,PJ,GW,DMD,-,DARY-PH-MVR_PRE,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_PRE-ELC-Fan,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Fan -:- Electricity,PJ,GW,DMD,-,DARY-PH-MVR_PRE,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_PRE-NGA-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,DARY-PH-MVR_PRE,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_PRE-WOD-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Wood,PJ,GW,DMD,-,DARY-PH-MVR_PRE,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_TVR-COA-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Coal,PJ,GW,DMD,-,DARY-PH-MVR_TVR,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_TVR-ELC-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Electricity,PJ,GW,DMD,-,DARY-PH-MVR_TVR,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_TVR-ELC-Fan,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Fan -:- Electricity,PJ,GW,DMD,-,DARY-PH-MVR_TVR,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_TVR-NGA-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,DARY-PH-MVR_TVR,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-MVR_TVR-WOD-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Wood,PJ,GW,DMD,-,DARY-PH-MVR_TVR,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-STM_HW-DSL-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Diesel,PJ,GW,DMD,-,DARY-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-STM_HW-ELC-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Electricity,PJ,GW,DMD,-,DARY-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-STM_HW-ELC-HPmp,Industry -:- Dairy Product Manufacturing -:- Process Heat Steam/Hot Water -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,DARY-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-STM_HW-GEO-Heat,Industry -:- Dairy Product Manufacturing -:- Process Heat Steam/Hot Water -:- Heat Exchanger -:- Geothermal,PJ,GW,DMD,-,DARY-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-STM_HW-LPG-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- LPG,PJ,GW,DMD,-,DARY-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-STM_HW-WOD-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Wood,PJ,GW,DMD,-,DARY-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_DRY-COA-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Coal,PJ,GW,DMD,-,DARY-PH-TVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_DRY-ELC-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Electricity,PJ,GW,DMD,-,DARY-PH-TVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_DRY-ELC-HPmp,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,DARY-PH-TVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_DRY-ELC-HRCVR,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Heat Recovery System (Heating) -:- Electricity,PJ,GW,DMD,-,DARY-PH-TVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_DRY-NGA-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,DARY-PH-TVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_DRY-WOD-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Wood,PJ,GW,DMD,-,DARY-PH-TVR_DRY,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_EVP-COA-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Coal,PJ,GW,DMD,-,DARY-PH-TVR_EVP,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_EVP-ELC-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Electricity,PJ,GW,DMD,-,DARY-PH-TVR_EVP,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_EVP-ELC-Fan,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Fan -:- Electricity,PJ,GW,DMD,-,DARY-PH-TVR_EVP,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_EVP-NGA-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,DARY-PH-TVR_EVP,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-PH-TVR_EVP-WOD-Boiler,Industry -:- Dairy Product Manufacturing -:- Process Heat Evaporation/Drying -:- Boiler -:- Wood,PJ,GW,DMD,-,DARY-PH-TVR_EVP,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-Pump-DSL-Pump,Industry -:- Dairy Product Manufacturing -:- Pumping -:- Pump -:- Diesel,PJ,GW,DMD,-,DARY-Pump,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-Pump-ELC-Pump,Industry -:- Dairy Product Manufacturing -:- Pumping -:- Pump -:- Electricity,PJ,GW,DMD,-,DARY-Pump,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,DARY-RFGR-ELC-Refriger,Industry -:- Dairy Product Manufacturing -:- Refrigeration -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,DARY-RFGR,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,FOOD-MoTP-Stat-DSL-st_ngn,"Industry -:- Other Food Processing (Non Dairy/Meat Processing) -:- Motive Power, Stationary -:- Stationary Motor -:- Diesel",PJ,GW,DMD,-,FOOD-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,FOOD-MoTP-Stat-ELC-Motor,"Industry -:- Other Food Processing (Non Dairy/Meat Processing) -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,FOOD-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,FOOD-MoTP-Stat-ELC-VSD-Mtr,"Industry -:- Other Food Processing (Non Dairy/Meat Processing) -:- Motive Power, Stationary -:- Stationary Motor with VSD -:- Electricity",PJ,GW,DMD,-,FOOD-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,FOOD-MoTP-Stat-PET-st_ngn,"Industry -:- Other Food Processing (Non Dairy/Meat Processing) -:- Motive Power, Stationary -:- Stationary Motor -:- Petrol",PJ,GW,DMD,-,FOOD-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,FOOD-PH-DirH-ELC-Heater,Industry -:- Other Food Processing (Non Dairy/Meat Processing) -:- Process Heat Direct -:- Heater -:- Electricity,PJ,GW,DMD,-,FOOD-PH-DirH,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,FOOD-PH-DirH-NGA-Burner,Industry -:- Other Food Processing (Non Dairy/Meat Processing) -:- Process Heat Direct -:- Burner -:- Natural Gas,PJ,GW,DMD,-,FOOD-PH-DirH,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,FOOD-PH-OVN-COA-Oven,Industry -:- Other Food Processing (Non Dairy/Meat Processing) -:- Process Heat Oven -:- Oven -:- Coal,PJ,GW,DMD,-,FOOD-PH-OVN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,FOOD-PH-OVN-ELC-Oven,Industry -:- Other Food Processing (Non Dairy/Meat Processing) -:- Process Heat Oven -:- Oven -:- Electricity,PJ,GW,DMD,-,FOOD-PH-OVN,ANNUAL,1.0
