Scenario,Region,Sector,Set,Name,Description,Activity unit,Capacity unit,Type,Sub type,Primary commodity group,Time slice level,Vintage
NewTechs_Industry,NI,IND,.DMD.,MNNG-PH-STM_HW-ELC-Boiler,Industry -:- Mining -:- Boiler -:- Electricity,PJ,GW,DMD,-,MNNG-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNNG-PH-STM_HW-ELC-HPmp,Industry -:- Mining -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,MNNG-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNNG-PH-STM_HW-FOL-Boiler,Industry -:- Mining -:- Boiler -:- Fuel Oil,PJ,GW,DMD,-,MNNG-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNNG-PH-STM_HW-LPG-Boiler,Industry -:- Mining -:- Boiler -:- LPG,PJ,GW,DMD,-,MNNG-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNNG-PH-STM_HW-NGA-Boiler,Industry -:- Mining -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,MNNG-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNNG-PH-STM_HW-WOD-Boiler,Industry -:- Mining -:- Boiler -:- Wood,PJ,GW,DMD,-,MNNG-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-MoTP-Stat-DSL-st_ngn,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Stationary Motor -:- Diesel,PJ,GW,DMD,-,MNRL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-MoTP-Stat-ELC-Motor,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Stationary Motor -:- Electricity,PJ,GW,DMD,-,MNRL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-MoTP-Stat-ELC-VSD-Mtr,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Stationary Motor with VSD -:- Electricity,PJ,GW,DMD,-,MNRL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-MoTP-Stat-PET-st_ngn,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Stationary Motor -:- Petrol,PJ,GW,DMD,-,MNRL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-FURN-COA-Furn,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Furnace -:- Coal,PJ,GW,DMD,-,MNRL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-FURN-ELC-Furn,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Furnace -:- Electricity,PJ,GW,DMD,-,MNRL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-FURN-LPG-Furn,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Furnace -:- LPG,PJ,GW,DMD,-,MNRL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-FURN-NGA-Furn,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Furnace -:- Natural Gas,PJ,GW,DMD,-,MNRL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-FURN-WOD-Furn,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Furnace -:- Wood,PJ,GW,DMD,-,MNRL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-STM_HW-COA-Boiler,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- Coal,PJ,GW,DMD,-,MNRL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-STM_HW-DSL-Boiler,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- Diesel,PJ,GW,DMD,-,MNRL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-STM_HW-ELC-Boiler,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- Electricity,PJ,GW,DMD,-,MNRL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-STM_HW-ELC-HPmp,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,MNRL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-STM_HW-LPG-Boiler,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- LPG,PJ,GW,DMD,-,MNRL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-STM_HW-NGA-Boiler,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,MNRL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MNRL-PH-STM_HW-WOD-Boiler,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- Wood,PJ,GW,DMD,-,MNRL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MTHOL-FDSTCK-NGA-FDSTCK,Industry -:- Methanol -:- Feedstock -:- Natural Gas,PJ,GW,DMD,-,MTHOL-FDSTCK,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,MTHOL-PH_REFRM-NGA-REFRM,Industry -:- Methanol -:- Reformer -:- Natural Gas,PJ,GW,DMD,-,MTHOL-PH_REFRM,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,OTH-BGS-BGS-Tech,Industry -:- Other (Industry) -:- Other -:- Biogas,PJ,GW,DMD,-,OTH-BGS,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,OTH-COA-COA-Tech,Industry -:- Other (Industry) -:- Other -:- Coal,PJ,GW,DMD,-,OTH-COA,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,OTH-DSL-DSL-Tech,Industry -:- Other (Industry) -:- Other -:- Diesel,PJ,GW,DMD,-,OTH-DSL,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,OTH-ELC-ELC-Tech,Industry -:- Other (Industry) -:- Other -:- Electricity,PJ,GW,DMD,-,OTH-ELC,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,OTH-FOL-FOL-Tech,Industry -:- Other (Industry) -:- Other -:- Fuel Oil,PJ,GW,DMD,-,OTH-FOL,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,OTH-LPG-LPG-Tech,Industry -:- Other (Industry) -:- Other -:- LPG,PJ,GW,DMD,-,OTH-LPG,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,OTH-NGA-NGA-Tech,Industry -:- Other (Industry) -:- Other -:- Natural Gas,PJ,GW,DMD,-,OTH-NGA,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,OTH-PET-PET-Tech,Industry -:- Other (Industry) -:- Other -:- Petrol,PJ,GW,DMD,-,OTH-PET,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-AIR-ELC-CMPR,Industry -:- Pulp and Paper Manufacturing -:- Compressor -:- Electricity,PJ,GW,DMD,-,PLPPPR-AIR,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-Fan-ELC-Fan,Industry -:- Pulp and Paper Manufacturing -:- Fan -:- Electricity,PJ,GW,DMD,-,PLPPPR-Fan,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-MoTP-Stat-DSL-st_ngn,Industry -:- Pulp and Paper Manufacturing -:- Stationary Motor -:- Diesel,PJ,GW,DMD,-,PLPPPR-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-MoTP-Stat-ELC-Motor,Industry -:- Pulp and Paper Manufacturing -:- Stationary Motor -:- Electricity,PJ,GW,DMD,-,PLPPPR-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-MoTP-Stat-ELCVSD-Mtr,Industry -:- Pulp and Paper Manufacturing -:- Stationary Motor with VSD -:- Electricity,PJ,GW,DMD,-,PLPPPR-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-MoTP-Stat-PET-st_ngn,Industry -:- Pulp and Paper Manufacturing -:- Stationary Motor -:- Petrol,PJ,GW,DMD,-,PLPPPR-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-DirH-ELC-Heater,Industry -:- Pulp and Paper Manufacturing -:- Heater -:- Electricity,PJ,GW,DMD,-,PLPPPR-PH-DirH,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-DirH-NGA-Burner,Industry -:- Pulp and Paper Manufacturing -:- Burner -:- Natural Gas,PJ,GW,DMD,-,PLPPPR-PH-DirH,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-FURN-COA-Furn,Industry -:- Pulp and Paper Manufacturing -:- Furnace -:- Coal,PJ,GW,DMD,-,PLPPPR-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-FURN-ELC-Furn,Industry -:- Pulp and Paper Manufacturing -:- Furnace -:- Electricity,PJ,GW,DMD,-,PLPPPR-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-FURN-LPG-Furn,Industry -:- Pulp and Paper Manufacturing -:- Furnace -:- LPG,PJ,GW,DMD,-,PLPPPR-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-FURN-NGA-Furn,Industry -:- Pulp and Paper Manufacturing -:- Furnace -:- Natural Gas,PJ,GW,DMD,-,PLPPPR-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-FURN-WOD-Furn,Industry -:- Pulp and Paper Manufacturing -:- Furnace -:- Wood,PJ,GW,DMD,-,PLPPPR-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-STM_HW-COA-Boiler,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Coal,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-STM_HW-DSL-Boiler,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Diesel,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-STM_HW-ELC-Boiler,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Electricity,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-STM_HW-ELC-HPmp,Industry -:- Pulp and Paper Manufacturing -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-STM_HW-FOL-Boiler,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Fuel Oil,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-STM_HW-GEO-Heat,Industry -:- Pulp and Paper Manufacturing -:- Heat Exchanger -:- Geothermal,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-STM_HW-LPG-Boiler,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- LPG,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-STM_HW-NGA-Boiler,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-PH-STM_HW-WOD-Boiler,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Wood,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-Pump-DSL-Pump,Industry -:- Pulp and Paper Manufacturing -:- Pump -:- Diesel,PJ,GW,DMD,-,PLPPPR-Pump,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-Pump-ELC-Pump,Industry -:- Pulp and Paper Manufacturing -:- Pump -:- Electricity,PJ,GW,DMD,-,PLPPPR-Pump,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,PLPPPR-Refin-ELC-REF,Industry -:- Pulp and Paper Manufacturing -:- Wood/Pulp and Paper Refiner -:- Electricity,PJ,GW,DMD,-,PLPPPR-Refin,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-MoTP-Stat-DSL-st_ngn,Industry -:- Refining -:- Stationary Motor -:- Diesel,PJ,GW,DMD,-,REFI-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-MoTP-Stat-ELC-Motor,Industry -:- Refining -:- Stationary Motor -:- Electricity,PJ,GW,DMD,-,REFI-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-MoTP-Stat-ELC-VSD-Mtr,Industry -:- Refining -:- Stationary Motor with VSD -:- Electricity,PJ,GW,DMD,-,REFI-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-MoTP-Stat-PET-st_ngn,Industry -:- Refining -:- Stationary Motor -:- Petrol,PJ,GW,DMD,-,REFI-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-FURN-COA-Furn,Industry -:- Refining -:- Furnace -:- Coal,PJ,GW,DMD,-,REFI-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-FURN-ELC-Furn,Industry -:- Refining -:- Furnace -:- Electricity,PJ,GW,DMD,-,REFI-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-FURN-LPG-Furn,Industry -:- Refining -:- Furnace -:- LPG,PJ,GW,DMD,-,REFI-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-FURN-NGA-Furn,Industry -:- Refining -:- Furnace -:- Natural Gas,PJ,GW,DMD,-,REFI-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-FURN-WOD-Furn,Industry -:- Refining -:- Furnace -:- Wood,PJ,GW,DMD,-,REFI-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-STM_HW-COA-Boiler,Industry -:- Refining -:- Boiler -:- Coal,PJ,GW,DMD,-,REFI-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-STM_HW-DSL-Boiler,Industry -:- Refining -:- Boiler -:- Diesel,PJ,GW,DMD,-,REFI-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-STM_HW-ELC-Boiler,Industry -:- Refining -:- Boiler -:- Electricity,PJ,GW,DMD,-,REFI-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-STM_HW-ELC-HPmp,Industry -:- Refining -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,REFI-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-STM_HW-LPG-Boiler,Industry -:- Refining -:- Boiler -:- LPG,PJ,GW,DMD,-,REFI-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-STM_HW-NGA-Boiler,Industry -:- Refining -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,REFI-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,REFI-PH-STM_HW-WOD-Boiler,Industry -:- Refining -:- Boiler -:- Wood,PJ,GW,DMD,-,REFI-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,UREA-FDSTCK-NGA-FDSTCK,Industry -:- Urea Production -:- Feedstock -:- Natural Gas,PJ,GW,DMD,-,UREA-FDSTCK,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-AIR-ELC-CMPR,Industry -:- Wood Product Manufacturing -:- Compressor -:- Electricity,PJ,GW,DMD,-,WOOD-AIR,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-Fan-ELC-Fan,Industry -:- Wood Product Manufacturing -:- Fan -:- Electricity,PJ,GW,DMD,-,WOOD-Fan,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-MoTP-Stat-DSL-st_ngn,Industry -:- Wood Product Manufacturing -:- Stationary Motor -:- Diesel,PJ,GW,DMD,-,WOOD-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-MoTP-Stat-ELC-Motor,Industry -:- Wood Product Manufacturing -:- Stationary Motor -:- Electricity,PJ,GW,DMD,-,WOOD-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-MoTP-Stat-ELC-VSD-Mtr,Industry -:- Wood Product Manufacturing -:- Stationary Motor -:- Electricity,PJ,GW,DMD,-,WOOD-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-MoTP-Stat-PET-st_ngn,Industry -:- Wood Product Manufacturing -:- Stationary Motor -:- Petrol,PJ,GW,DMD,-,WOOD-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-FURN-COA-Furn,Industry -:- Wood Product Manufacturing -:- Furnace -:- Coal,PJ,GW,DMD,-,WOOD-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-FURN-ELC-Furn,Industry -:- Wood Product Manufacturing -:- Furnace -:- Electricity,PJ,GW,DMD,-,WOOD-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-FURN-LPG-Furn,Industry -:- Wood Product Manufacturing -:- Furnace -:- LPG,PJ,GW,DMD,-,WOOD-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-FURN-NGA-Furn,Industry -:- Wood Product Manufacturing -:- Furnace -:- Natural Gas,PJ,GW,DMD,-,WOOD-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-FURN-WOD-Furn,Industry -:- Wood Product Manufacturing -:- Furnace -:- Wood,PJ,GW,DMD,-,WOOD-PH-FURN,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-STM_HW-COA-Boiler,Industry -:- Wood Product Manufacturing -:- Boiler -:- Coal,PJ,GW,DMD,-,WOOD-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-STM_HW-DSL-Boiler,Industry -:- Wood Product Manufacturing -:- Boiler -:- Diesel,PJ,GW,DMD,-,WOOD-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-STM_HW-ELC-Boiler,Industry -:- Wood Product Manufacturing -:- Boiler -:- Electricity,PJ,GW,DMD,-,WOOD-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-STM_HW-ELC-HPmp,Industry -:- Wood Product Manufacturing -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,WOOD-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-STM_HW-FOL-Boiler,Industry -:- Wood Product Manufacturing -:- Boiler -:- Fuel Oil,PJ,GW,DMD,-,WOOD-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-STM_HW-GEO-Heat,Industry -:- Wood Product Manufacturing -:- Heat Exchanger -:- Geothermal,PJ,GW,DMD,-,WOOD-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-STM_HW-LPG-Boiler,Industry -:- Wood Product Manufacturing -:- Boiler -:- LPG,PJ,GW,DMD,-,WOOD-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-STM_HW-NGA-Boiler,Industry -:- Wood Product Manufacturing -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,WOOD-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-PH-STM_HW-WOD-Boiler,Industry -:- Wood Product Manufacturing -:- Boiler -:- Wood,PJ,GW,DMD,-,WOOD-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-Pump-DSL-Pump,Industry -:- Wood Product Manufacturing -:- Pump -:- Diesel,PJ,GW,DMD,-,WOOD-Pump,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-Pump-ELC-Pump,Industry -:- Wood Product Manufacturing -:- Pump -:- Electricity,PJ,GW,DMD,-,WOOD-Pump,ANNUAL,1.0
NewTechs_Industry,NI,IND,.DMD.,WOOD-Refin-ELC-Refinery,Industry -:- Wood Product Manufacturing -:- Wood/Pulp and Paper Refiner -:- Electricity,PJ,GW,DMD,-,WOOD-Refin,ANNUAL,1.0
NewTech_ELC_KEA,NI,ELC,.ELE.,ESOLPVIND20,Electricity -:- Solar -:- Solar (Ground Industrial) -:- Solar,PJ,GW,ELE,-,INDELC,DAYNITE,1.0
NewTechs_Industry,SI,IND,.DMD.,ALU-PH-FURN-ELC-Furn,Industry -:- Aluminium -:- Furnace -:- Electricity,PJ,GW,DMD,-,ALU-PH-FURN,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-MoTP-Stat-DSL-st_ngn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor -:- Diesel",PJ,GW,DMD,-,CHMCL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-MoTP-Stat-ELC-Motor,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,CHMCL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-MoTP-Stat-ELC-VSD-Mtr,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor with VSD -:- Electricity",PJ,GW,DMD,-,CHMCL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-MoTP-Stat-NGA-Pump,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor -:- Natural Gas",PJ,GW,DMD,-,CHMCL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-MoTP-Stat-PET-st_ngn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor -:- Petrol",PJ,GW,DMD,-,CHMCL-MoTP-Stat,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-DirH-ELC-Heater,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Heater -:- Electricity",PJ,GW,DMD,-,CHMCL-PH-DirH,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-DirH-NGA-Burner,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Burner -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-DirH,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-FURN-COA-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Coal",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-FURN-ELC-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Electricity",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-FURN-FOL-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Fuel Oil",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-FURN-LPG-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- LPG",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-FURN-NGA-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-FURN-WOD-Furn,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Wood",PJ,GW,DMD,-,CHMCL-PH-FURN,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-REFRM-NGA-REFRM,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Reformer -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-REFRM,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-STM_HW-COA-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Coal",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-STM_HW-DSL-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Diesel",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-STM_HW-ELC-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Electricity",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-STM_HW-ELC-HPmp,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Heat Pump -:- Electricity",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-STM_HW-FOL-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Fuel Oil",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
NewTechs_Industry,SI,IND,.DMD.,CHMCL-PH-STM_HW-LPG-Boiler,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- LPG",PJ,GW,DMD,-,CHMCL-PH-STM_HW,ANNUAL,1.0
