Scenario,Region,Sector,Process,Name,Description,Member
NewTechs_Industry,NI,-,CHMCL-PH-REFRM-NGA-REFRM,CHMCL-PH-REFRM-NGA-REFRM_NRGI,-,INDNGA
NewTech_RC,SI,-,C_HLTH-WH_Boiler-LPG,C_HLTH-WH_Boiler-LPG_NRGI,-,COMLPG
NewTech_AGR_TUI,NI,-,AINDC-LIG--ELC,AINDC-LIG--ELC_DEMO,-,AINDC-LIG
NewTechs_Industry,NI,-,DARY-PH-TVR_DRY-WOD-Boiler,DARY-PH-TVR_DRY-WOD-Boiler_DEMO,-,DARY-PH-TVR_DRY
NewTechs_Industry,SI,-,FOOD-PH-STM_HW-ELC-HPmp,FOOD-PH-STM_HW-ELC-HPmp_DEMO,-,FOOD-PH-STM_HW
NewTech_RC,SI,-,C_OFFC-WH_Boiler-DSL,C_OFFC-WH_Boiler-DSL_DEMO,-,C_OFFC-WH
NewTech_AGR_KEA,NI,-,AFORE-LIG--ELC,AFORE-LIG--ELC_NRGI,-,AGRELC
NewTransport-TUI,NI,-,T_C_CICEDSL,T_C_CICEDSL_NRGI,-,TRADSL
NewTechs_Industry,SI,-,REFI-PH-FURN-ELC-Furn,REFI-PH-FURN-ELC-Furn_NRGI,-,INDELC
NewTechs_Industry,NI,-,DARY-PH-MVR_TVR-COA-Boiler,DARY-PH-MVR_TVR-COA-Boiler_NRGI,-,INDCOA
NewTechs_Industry,NI,-,MEAT-PH-STM_HW-NGA-Boiler,MEAT-PH-STM_HW-NGA-Boiler_NRGI,-,INDNGA
NewTechs_Industry,NI,-,CHMCL-PH-STM_HW-FOL-Boiler,CHMCL-PH-STM_HW-FOL-Boiler_NRGI,-,INDFOL
NewTech_ELC_KEA,SI,-,EGEOCONSBIN20,EGEOCONSBIN20_NRGI,-,ELCGEO
NewTech_RC,NI,-,C_HLTH-MPS_-DSL,C_HLTH-MPS_-DSL_NRGI,-,COMDSL
NewTech_ELC_KEA,SI,-,EHYD-RR-New20,EHYD-RR-New20_NRGO,-,ELC
NewTransport-TUI,SI,-,T_C_CPHEVDSL,T_C_CPHEVDSL_DEMO,-,T_C_Car
NewTech_RC,NI,-,C_HLTH-WH_Boiler-LPG,C_HLTH-WH_Boiler-LPG_NRGI,-,COMLPG
NewTech_RC,NI,-,R_DDW-CW_Washer-ELC,R_DDW-CW_Washer-ELC_NRGI,-,RESELC
NewTech_RC,SI,-,C_OFFC-SH_Boiler-PLT,C_OFFC-SH_Boiler-PLT_DEMO,-,C_OFFC-SH
NewTech_RC,SI,-,C_EDU-WH_Boiler-PLT,C_EDU-WH_Boiler-PLT_DEMO,-,C_EDU-WH
NewTechs_Industry,SI,-,FOOD-PH-OVN-ELC-Oven,FOOD-PH-OVN-ELC-Oven_DEMO,-,FOOD-PH-OVN
NewTech_AGR_TUI,NI,-,ADCF-MoTP-Mob-Bike--ELC,ADCF-MoTP-Mob-Bike--ELC_DEMO,-,ADCF-MoTP-Mob-Bike
NewTech_RC,NI,-,C_OFFC-SH_Boiler-WOD,C_OFFC-SH_Boiler-WOD_DEMO,-,C_OFFC-SH
NewTech_RC,NI,-,C_WSR-SH_Boiler-LPG,C_WSR-SH_Boiler-LPG_NRGI,-,COMLPG
NewTech_ELC_TUI,SI,-,EGEOBIN20,EGEOBIN20_NRGO,-,ELC
NewTech_AGR_TUI,SI,-,ADCF-MoTP-Mob-MTr--ELC,ADCF-MoTP-Mob-MTr--ELC_DEMO,-,ADCF-MoTP-Mob-MTr
NewTech_RC,NI,-,C_WSR-SH_Boiler-COA,C_WSR-SH_Boiler-COA_DEMO,-,C_WSR-SH
NewTech_ELC_TUI,NI,-,ESOLPVDISTGR20,ESOLPVDISTGR20_NRGO,-,ELC-MV
NewTech_ELC_TUI,SI,-,EGEOCONSBIN20,EGEOCONSBIN20_NRGI,-,ELCGEO
NewTechs_Industry,SI,-,CHMCL-PH-FURN-COA-Furn,CHMCL-PH-FURN-COA-Furn_NRGI,-,INDCOA
NewTech_RC,NI,-,C_EDU-SH_Boiler-H2R,C_EDU-SH_Boiler-H2R_NRGI,-,COMH2R
NewTech_ELC_KEA,NI,-,EHCO_SCPC20,EHCO_SCPC20_NRGO,-,ELC
NewTech_ELC_KEA,SI,-,ENGA_GTCC20,ENGA_GTCC20_NRGO,-,ELC
NewTech_RC,NI,-,C_OTH-SH_Boiler-ELC,C_OTH-SH_Boiler-ELC_DEMO,-,C_OTH-SH
NewTech_RC,SI,-,C_EDU-LT_FLU-ELC,C_EDU-LT_FLU-ELC_NRGI,-,COMELC
NewTransport-TUI,SI,-,T_F_HTrICEDSL,T_F_HTrICEDSL_NRGI,-,TRADSL
NewTech_RC,SI,-,C_HLTH-WH_Boiler-FOL,C_HLTH-WH_Boiler-FOL_NRGI,-,COMFOL
NewTech_RC,SI,-,R_DDW-SH_DUCHP-ELC,R_DDW-SH_DUCHP-ELC_DEMO,-,R_DDW-SH
NewTech_RC,SI,-,C_OTH-MPM_-H2R,C_OTH-MPM_-H2R_DEMO,-,C_OTH-MPM
NewTech_RC,NI,-,C_WSR-SH_Boiler-BIG,C_WSR-SH_Boiler-BIG_DEMO,-,C_WSR-SH
NewTechs_Industry,NI,-,DARY-Pump-ELC-Pump,DARY-Pump-ELC-Pump_DEMO,-,DARY-Pump
NewTech_RC,NI,-,C_EDU-SH_GHP-ELC,C_EDU-SH_GHP-ELC_DEMO,-,C_EDU-SH
NewTech_RC,NI,-,C_WSR-WH_Boiler-NGA,C_WSR-WH_Boiler-NGA_NRGI,-,COMNGA
NewTech_RC,SI,-,C_HLTH-PH_Boiler-WOD,C_HLTH-PH_Boiler-WOD_NRGI,-,COMWOD
NewTransport-KEA,NI,-,T_P_CHYBPET,T_P_CHYBPET_NRGI,-,TRAPET
NewTechs_Industry,NI,-,MNNG-PH-STM_HW-NGA-Boiler,MNNG-PH-STM_HW-NGA-Boiler_NRGI,-,INDNGA
NewTech_ELC_TUI,SI,-,ENGA_CCS30,ENGA_CCS30_ENVO,-,ELCCO2
NewTech_RC,SI,-,C_OFFC-MPM_-PET,C_OFFC-MPM_-PET_NRGI,-,COMPET
NewTechs_Industry,SI,-,UREA-FDSTCK-NGA-FDSTCK,UREA-FDSTCK-NGA-FDSTCK_DEMO,-,UREA-FDSTCK
NewTech_ELC_TUI,NI,-,EWINDDIST20,EWINDDIST20_NRGI,-,ELCWIN
NewTechs_Industry,NI,-,METAL-PH-FURN-LPG-Furn,METAL-PH-FURN-LPG-Furn_DEMO,-,METAL-PH-FURN
NewTech_RC,NI,-,C_HLTH-WH_Boiler-PLT,C_HLTH-WH_Boiler-PLT_DEMO,-,C_HLTH-WH
NewTech_AGR_TUI,NI,-,ADCF-MoTP-Mob-Trac--DSL,ADCF-MoTP-Mob-Trac--DSL_NRGI,-,AGRDSL
NewTech_RC,NI,-,C_OTH-LT_INC-ELC,C_OTH-LT_INC-ELC_NRGI,-,COMELC
NewTech_RC,SI,-,C_HLTH-MPS_-DSL,C_HLTH-MPS_-DSL_NRGI,-,COMDSL
NewTech_AGR_KEA,SI,-,ADCF-IRG-IrgVSD-ELC,ADCF-IRG-IrgVSD-ELC_DEMO,-,ADCF-IRG
NewTech_RC,SI,-,C_OFFC-WH_Boiler-ELC,C_OFFC-WH_Boiler-ELC_DEMO,-,C_OFFC-WH
NewTech_RC,SI,-,C_WSR-CK_Ovens-ELC,C_WSR-CK_Ovens-ELC_DEMO,-,C_WSR-CK
NewTechs_Industry,SI,-,METAL-PH-FURN-NGA-Furn,METAL-PH-FURN-NGA-Furn_DEMO,-,METAL-PH-FURN
NewTechs_Industry,NI,-,DARY-PH-MVR_DRY-ELC-HRCVR,DARY-PH-MVR_DRY-ELC-HRCVR_NRGI,-,INDELC
NewTransport-KEA,SI,-,T_F_MTrFCH2R,T_F_MTrFCH2R_DEMO,-,T_F_MTrk
NewTech_RC,SI,-,R_DDW-SH_Burner-WOD,R_DDW-SH_Burner-WOD_DEMO,-,R_DDW-SH
NewTech_RC,NI,-,C_HLTH-WH_AIRHP-ELC,C_HLTH-WH_AIRHP-ELC_NRGI,-,COMELC
NewTech_RC,NI,-,C_HLTH-WH_AIRHP-ELC,C_HLTH-WH_AIRHP-ELC_DEMO,-,C_HLTH-WH
NewTechs_Industry,NI,-,PLPPPR-PH-FURN-ELC-Furn,PLPPPR-PH-FURN-ELC-Furn_DEMO,-,PLPPPR-PH-FURN
NewTech_RC,SI,-,C_HLTH-SC_GHP-ELC,C_HLTH-SC_GHP-ELC_DEMO,-,C_HLTH-SC
NewTech_RC,SI,-,R_JDW-WH_HP-ELC,R_JDW-WH_HP-ELC_NRGI,-,RESELC
NewTech_RC,SI,-,C_WSR-MPM_-LPG,C_WSR-MPM_-LPG_DEMO,-,C_WSR-MPM
NewTech_AGR_KEA,SI,-,ADCF-RFGR-HRECSys-ELC,ADCF-RFGR-HRECSys-ELC_DEMO,-,ADCF-RFGR
NewTech_RC,SI,-,C_OFFC-SH_Boiler-LPG,C_OFFC-SH_Boiler-LPG_NRGI,-,COMLPG
NewTechs_Industry,SI,-,CHMCL-PH-FURN-LPG-Furn,CHMCL-PH-FURN-LPG-Furn_NRGI,-,INDLPG
NewTech_RC,SI,-,C_EDU-MPS_-LPG,C_EDU-MPS_-LPG_DEMO,-,C_EDU-MPS
NewTechs_Industry,NI,-,DARY-PH-STM_HW-WOD-Boiler,DARY-PH-STM_HW-WOD-Boiler_NRGI,-,INDWOD
NewTech_AGR_TUI,SI,-,ADCF-MoTP-Mob-MTr--DSL,ADCF-MoTP-Mob-MTr--DSL_DEMO,-,ADCF-MoTP-Mob-MTr
NewTransport-KEA,SI,-,T_P_BusICEDSL,T_P_BusICEDSL_DEMO,-,T_P_Bus
NewTechs_Industry,NI,-,CNST-MoTP-Stat-ELC-Motor,CNST-MoTP-Stat-ELC-Motor_DEMO,-,CNST-MoTP-Stat
NewTech_RC,SI,-,C_OTH-SC_AIRHP-ELC,C_OTH-SC_AIRHP-ELC_NRGI,-,COMELC
NewTechs_Industry,NI,-,OTH-FOL-FOL-Tech,OTH-FOL-FOL-Tech_DEMO,-,OTH-FOL
NewTechs_Industry,SI,-,CHMCL-PH-FURN-WOD-Furn,CHMCL-PH-FURN-WOD-Furn_NRGI,-,INDWOD
NewTech_AGR_KEA,NI,-,ALIVE-MoTP-Mob-MTr--H2R,ALIVE-MoTP-Mob-MTr--H2R_DEMO,-,ALIVE-MoTP-Mob-MTr
NewTech_RC,SI,-,C_EDU-SH_Boiler-NGA,C_EDU-SH_Boiler-NGA_DEMO,-,C_EDU-SH
NewTech_RC,SI,-,C_OTH-MPM_-ELC,C_OTH-MPM_-ELC_DEMO,-,C_OTH-MPM
NewTransport-TUI,NI,-,T_P_BusBEVELC,T_P_BusBEVELC_DEMO,-,T_P_Bus
NewTransport-TUI,NI,-,T_P_BusICEDSL,T_P_BusICEDSL_NRGI,-,TRADSL
NewTech_AGR_KEA,SI,-,AFORE-MoTP-Mob-CY--ELC,AFORE-MoTP-Mob-CY--ELC_DEMO,-,AFORE-MoTP-Mob-CY
NewTech_ELC_KEA,NI,-,EHYD-RR-New20,EHYD-RR-New20_NRGO,-,ELC
NewTech_AGR_KEA,SI,-,AFISH-LIG--ELC,AFISH-LIG--ELC_DEMO,-,AFISH-LIG
NewTechs_Industry,NI,-,CHMCL-PH-STM_HW-WOD-Boiler,CHMCL-PH-STM_HW-WOD-Boiler_DEMO,-,CHMCL-PH-STM_HW
NewTech_RC,SI,-,R_JDW-WH_HWC-ELC,R_JDW-WH_HWC-ELC_NRGI,-,RESELC
NewTechs_Industry,SI,-,MNNG-PH-STM_HW-COA-Boiler,MNNG-PH-STM_HW-COA-Boiler_DEMO,-,MNNG-PH-STM_HW
NewTechs_Industry,SI,-,METAL-PH-FURN-COA-Furn,METAL-PH-FURN-COA-Furn_DEMO,-,METAL-PH-FURN
NewTechs_Industry,NI,-,IIS-PH-FURN-WOD-Furn,IIS-PH-FURN-WOD-Furn_NRGI,-,INDWOD
NewTechs_Industry,SI,-,DARY-PH-MVR_TVR-NGA-Boiler,DARY-PH-MVR_TVR-NGA-Boiler_NRGI,-,INDNGA
NewTechs_Industry,NI,-,IIS-MoTP-Stat-PET-st_ngn,IIS-MoTP-Stat-PET-st_ngn_DEMO,-,IIS-MoTP-Stat
NewTech_AGR_KEA,SI,-,AHORT-IRG-Irg-ELC,AHORT-IRG-Irg-ELC_NRGI,-,AGRELC
NewTechs_Industry,NI,-,MNNG-PH-STM_HW-FOL-Boiler,MNNG-PH-STM_HW-FOL-Boiler_NRGI,-,INDFOL
NewTech_ELC_KEA,SI,-,ESOLPVIND20,ESOLPVIND20_NRGI,-,ELCSOL
NewTech_RC,NI,-,C_WSR-LT_LED-ELC,C_WSR-LT_LED-ELC_NRGI,-,COMELC
NewTech_AGR_KEA,SI,-,ALIVE-IRG-IrgVSD-ELC,ALIVE-IRG-IrgVSD-ELC_DEMO,-,ALIVE-IRG
NewTechs_Industry,NI,-,FOOD-PH-STM_HW-COA-Boiler,FOOD-PH-STM_HW-COA-Boiler_NRGI,-,INDCOA
NewTechs_Industry,NI,-,DARY-PH-MVR_TVR-ELC-Fan,DARY-PH-MVR_TVR-ELC-Fan_NRGI,-,INDELC
NewTechs_Industry,NI,-,OTH-COA-COA-Tech,OTH-COA-COA-Tech_NRGI,-,INDCOA
NewTech_RC,NI,-,C_OTH-SH_Boiler-WOD,C_OTH-SH_Boiler-WOD_DEMO,-,C_OTH-SH
NewTech_RC,NI,-,C_HLTH-SH_Boiler-COA,C_HLTH-SH_Boiler-COA_NRGI,-,COMCOA
NewTechs_Industry,NI,-,DARY-PH-TVR_DRY-COA-Boiler,DARY-PH-TVR_DRY-COA-Boiler_NRGI,-,INDCOA
NewTech_RC,SI,-,C_WSR-MPM_-ELC,C_WSR-MPM_-ELC_NRGI,-,COMELC
NewTechs_Industry,NI,-,MNRL-PH-STM_HW-DSL-Boiler,MNRL-PH-STM_HW-DSL-Boiler_NRGI,-,INDDSL
NewTransport-TUI,NI,-,T_C_CICEPET,T_C_CICEPET_DEMO,-,T_C_Car
NewTechs_Industry,SI,-,DARY-PH-MVR_PRE-ELC-Fan,DARY-PH-MVR_PRE-ELC-Fan_DEMO,-,DARY-PH-MVR_PRE
NewTechs_Industry,NI,-,PLPPPR-PH-STM_HW-ELC-Boiler,PLPPPR-PH-STM_HW-ELC-Boiler_NRGI,-,INDELC
NewTech_AGR_KEA,NI,-,AHORT-MoTP-Mob-MTr--DSL,AHORT-MoTP-Mob-MTr--DSL_DEMO,-,AHORT-MoTP-Mob-MTr
NewTech_RC,NI,-,C_OFFC-WH_Instant-ELC,C_OFFC-WH_Instant-ELC_DEMO,-,C_OFFC-WH
NewTechs_Industry,NI,-,WOOD-PH-FURN-NGA-Furn,WOOD-PH-FURN-NGA-Furn_DEMO,-,WOOD-PH-FURN
NewTransport-TUI,SI,-,T_P_McyBEVELC,T_P_McyBEVELC_NRGI,-,TRAELC
NewTech_AGR_TUI,SI,-,ADCF-WH-Hreco-ELC,ADCF-WH-Hreco-ELC_DEMO,-,ADCF-WH
NewTransport-KEA,SI,-,T_P_BusFCH2R,T_P_BusFCH2R_DEMO,-,T_P_Bus
NewTransport-KEA,SI,-,T_P_BusICEDSL,T_P_BusICEDSL_NRGI,-,TRADSL
NewTech_RC,NI,-,C_HLTH-WH_Cylinder-LPG,C_HLTH-WH_Cylinder-LPG_NRGI,-,COMLPG
NewTech_AGR_KEA,SI,-,AHORT-MoTP-Mob-MTr--DSL,AHORT-MoTP-Mob-MTr--DSL_DEMO,-,AHORT-MoTP-Mob-MTr
NewTransport-TUI,SI,-,T_P_BusICEDSL,T_P_BusICEDSL_DEMO,-,T_P_Bus
NewTech_RC,SI,-,C_HLTH-WH_Boiler-NGA,C_HLTH-WH_Boiler-NGA_NRGI,-,COMNGA
NewTech_RC,NI,-,C_EDU-WH_Cylinder-LPG,C_EDU-WH_Cylinder-LPG_NRGI,-,COMLPG
NewTransport-KEA,SI,-,T_C_CICEDSL,T_C_CICEDSL_NRGI,-,TRADSL
NewTechs_Industry,SI,-,DARY-PH-STM_HW-DSL-Boiler,DARY-PH-STM_HW-DSL-Boiler_NRGI,-,INDDSL
NewTech_RC,NI,-,C_HLTH-PH_Boiler-DSL,C_HLTH-PH_Boiler-DSL_NRGI,-,COMDSL
NewTech_RC,SI,-,C_HLTH-PH_Boiler-WOD,C_HLTH-PH_Boiler-WOD_DEMO,-,C_HLTH-PH
NewTech_AGR_KEA,SI,-,ADCF-MoTP-Mob-MTr--H2R,ADCF-MoTP-Mob-MTr--H2R_DEMO,-,ADCF-MoTP-Mob-MTr
NewTech_ELC_TUI,NI,-,ENGA_CCS30,ENGA_CCS30_NRGI,-,ELCNGA
NewTech_AGR_KEA,NI,-,ALIVE-MoTP-Mob-Uti--H2R,ALIVE-MoTP-Mob-Uti--H2R_DEMO,-,ALIVE-MoTP-Mob-Uti
NewTech_ELC_TUI,SI,-,ENGA_CCS30,ENGA_CCS30_NRGI,-,ELCNGA
NewTransport-KEA,NI,-,T_P_McyICEPET,T_P_McyICEPET_NRGI,-,TRAPET
NewTech_RC,SI,-,C_HLTH-MPM_-ELC,C_HLTH-MPM_-ELC_DEMO,-,C_HLTH-MPM
NewTech_AGR_KEA,SI,-,ADCF-MoTP-Mob-Uti--DSL,ADCF-MoTP-Mob-Uti--DSL_DEMO,-,ADCF-MoTP-Mob-Uti
NewTechs_Industry,SI,-,PLPPPR-PH-STM_HW-WOD-Boiler,PLPPPR-PH-STM_HW-WOD-Boiler_DEMO,-,PLPPPR-PH-STM_HW
NewTech_AGR_TUI,SI,-,AHORT-MoTP-Mob-Trac--ELC,AHORT-MoTP-Mob-Trac--ELC_NRGI,-,AGRELC
NewTech_RC,SI,-,C_HLTH-SH_Boiler-PLT,C_HLTH-SH_Boiler-PLT_NRGI,-,COMPLT
NewTech_RC,NI,-,R_JDW-WH_HP-ELC,R_JDW-WH_HP-ELC_DEMO,-,R_JDW-WH
NewTechs_Industry,NI,-,FOOD-PH-STM_HW-ELC-Boiler,FOOD-PH-STM_HW-ELC-Boiler_NRGI,-,INDELC
NewTech_AGR_KEA,SI,-,ADCF-MoTP-Mob-Trac--DSL,ADCF-MoTP-Mob-Trac--DSL_DEMO,-,ADCF-MoTP-Mob-Trac
NewTech_RC,SI,-,C_WSR-WH_Boiler-H2R,C_WSR-WH_Boiler-H2R_DEMO,-,C_WSR-WH
NewTechs_Industry,NI,-,PLPPPR-PH-STM_HW-LPG-Boiler,PLPPPR-PH-STM_HW-LPG-Boiler_DEMO,-,PLPPPR-PH-STM_HW
NewTransport-TUI,SI,-,T_C_CICEDSL,T_C_CICEDSL_DEMO,-,T_C_Car
NewTech_RC,SI,-,C_EDU-SH_Boiler-FOL,C_EDU-SH_Boiler-FOL_DEMO,-,C_EDU-SH
NewTechs_Industry,SI,-,IIS-MoTP-Stat-ELC-Motor,IIS-MoTP-Stat-ELC-Motor_NRGI,-,INDELC
NewTech_RC,SI,-,C_HLTH-WH_GHP-ELC,C_HLTH-WH_GHP-ELC_DEMO,-,C_HLTH-WH
NewTech_AGR_TUI,NI,-,AHORT-MoTP-Mob-Uti--DSL,AHORT-MoTP-Mob-Uti--DSL_NRGI,-,AGRDSL
NewTechs_Industry,SI,-,CHMCL-PH-FURN-COA-Furn,CHMCL-PH-FURN-COA-Furn_DEMO,-,CHMCL-PH-FURN
NewTech_AGR_TUI,SI,-,AHORT-MoTP-Mob-Trac--H2R,AHORT-MoTP-Mob-Trac--H2R_NRGI,-,AGRH2R
NewTechs_Industry,NI,-,DARY-PH-STM_HW-ELC-HPmp,DARY-PH-STM_HW-ELC-HPmp_DEMO,-,DARY-PH-STM_HW
NewTech_RC,NI,-,C_WSR-SH_Boiler-PLT,C_WSR-SH_Boiler-PLT_NRGI,-,COMPLT
NewTech_RC,NI,-,C_HLTH-WH_Boiler-BIG,C_HLTH-WH_Boiler-BIG_NRGI,-,COMBIG
NewTechs_Industry,NI,-,CHMCL-PH-STM_HW-LPG-Boiler,CHMCL-PH-STM_HW-LPG-Boiler_DEMO,-,CHMCL-PH-STM_HW
NewTech_RC,NI,-,C_HLTH-SH_Boiler-LPG,C_HLTH-SH_Boiler-LPG_DEMO,-,C_HLTH-SH
NewTech_RC,SI,-,C_OFFC-SH_Boiler-WOD,C_OFFC-SH_Boiler-WOD_DEMO,-,C_OFFC-SH
NewTechs_Industry,SI,-,WOOD-Fan-ELC-Fan,WOOD-Fan-ELC-Fan_DEMO,-,WOOD-Fan
NewTechs_Industry,NI,-,FOOD-PH-STM_HW-ELC-Boiler,FOOD-PH-STM_HW-ELC-Boiler_DEMO,-,FOOD-PH-STM_HW
NewTech_AGR_TUI,NI,-,ALIVE-MoTP-Mob-Trac--H2R,ALIVE-MoTP-Mob-Trac--H2R_NRGI,-,AGRH2R
NewTech_ELC_KEA,NI,-,ENGA_GTCC20,ENGA_GTCC20_NRGI,-,ELCNGA
NewTech_AGR_KEA,NI,-,AFISH-RFGR-RF-ELC,AFISH-RFGR-RF-ELC_NRGI,-,AGRELC
NewTech_RC,SI,-,C_EDU-WH_Boiler-COA,C_EDU-WH_Boiler-COA_DEMO,-,C_EDU-WH
NewTech_RC,NI,-,R_JDW-WH_HWC-ELC,R_JDW-WH_HWC-ELC_NRGI,-,RESELC
NewTechs_Industry,NI,-,WOOD-PH-STM_HW-WOD-Boiler,WOOD-PH-STM_HW-WOD-Boiler_DEMO,-,WOOD-PH-STM_HW
NewTech_ELC_KEA,SI,-,EGEOBIN20,EGEOBIN20_NRGO,-,ELC
NewTech_RC,NI,-,C_HLTH-WH_Boiler-WOD,C_HLTH-WH_Boiler-WOD_NRGI,-,COMWOD
NewTech_ELC_KEA,SI,-,EGEOFLSH20,EGEOFLSH20_NRGI,-,ELCGEO
NewTech_ELC_TUI,NI,-,EHYD-RR-New20,EHYD-RR-New20_NRGI,-,ELCHYD
NewTech_AGR_TUI,NI,-,AFORE-MoTP-Mob-CY--ELC,AFORE-MoTP-Mob-CY--ELC_DEMO,-,AFORE-MoTP-Mob-CY
NewTechs_Industry,SI,-,DARY-PH-TVR_DRY-ELC-Boiler,DARY-PH-TVR_DRY-ELC-Boiler_DEMO,-,DARY-PH-TVR_DRY
NewTransport-KEA,NI,-,T_P_CHYBDSL,T_P_CHYBDSL_DEMO,-,T_P_Car
NewTechs_Industry,SI,-,METAL-MoTP-Stat-ELC-Motor,METAL-MoTP-Stat-ELC-Motor_DEMO,-,METAL-MoTP-Stat
NewTech_RC,NI,-,C_WSR-MPM_-ELC,C_WSR-MPM_-ELC_DEMO,-,C_WSR-MPM
NewTechs_Industry,SI,-,CHMCL-MoTP-Stat-NGA-Pump,CHMCL-MoTP-Stat-NGA-Pump_DEMO,-,CHMCL-MoTP-Stat
NewTech_RC,NI,-,C_WSR-SC_GHP-ELC,C_WSR-SC_GHP-ELC_DEMO,-,C_WSR-SC
NewTransport-KEA,SI,-,T_P_McyICEPET,T_P_McyICEPET_DEMO,-,T_P_Mcy
NewTechs_Industry,SI,-,DARY-PH-STM_HW-ELC-HPmp,DARY-PH-STM_HW-ELC-HPmp_DEMO,-,DARY-PH-STM_HW
NewTech_RC,SI,-,C_WSR-MPM_-PET,C_WSR-MPM_-PET_DEMO,-,C_WSR-MPM
NewTech_RC,NI,-,C_OFFC-WH_Instant-LPG,C_OFFC-WH_Instant-LPG_NRGI,-,COMLPG
NewTech_ELC_TUI,SI,-,EBAT-Li-Ion,EBAT-Li-Ion_NRGO,-,ELCDD
NewTech_RC,NI,-,C_EDU-SH_GHP-ELC,C_EDU-SH_GHP-ELC_NRGI,-,COMELC
NewTechs_Industry,SI,-,CNST-MoTP-Mob-LPG-ICE_ofrd,CNST-MoTP-Mob-LPG-ICE_ofrd_DEMO,-,CNST-MoTP-Mob
NewTechs_Industry,NI,-,DARY-PH-TVR_DRY-COA-Boiler,DARY-PH-TVR_DRY-COA-Boiler_DEMO,-,DARY-PH-TVR_DRY
NewTech_AGR_TUI,SI,-,AHORT-IRG-IrgVSD-ELC,AHORT-IRG-IrgVSD-ELC_DEMO,-,AHORT-IRG
NewTech_RC,SI,-,R_DDW-SH_HP-ELC,R_DDW-SH_HP-ELC_DEMO,-,R_DDW-SH
NewTech_AGR_TUI,NI,-,ALIVE-MoTP-Mob-Uti--DSL,ALIVE-MoTP-Mob-Uti--DSL_NRGI,-,AGRDSL
NewTech_RC,SI,-,C_EDU-WH_Boiler-ELC,C_EDU-WH_Boiler-ELC_DEMO,-,C_EDU-WH
NewTech_ELC_TUI,SI,-,EGEOFLSH20,EGEOFLSH20_NRGO,-,ELC
NewTech_RC,NI,-,R_DDW-SH_HP-ELC,R_DDW-SH_HP-ELC_DEMO,-,R_DDW-SH
NewTech_RC,SI,-,C_WSR-SC_AIRHP-ELC,C_WSR-SC_AIRHP-ELC_DEMO,-,C_WSR-SC
NewTechs_Industry,NI,-,WOOD-Pump-DSL-Pump,WOOD-Pump-DSL-Pump_NRGI,-,INDDSL
NewTransport-TUI,SI,-,T_P_CPHEVDSL,T_P_CPHEVDSL_NRGI,-,TRAELC
NewTechs_Industry,SI,-,MEAT-PH-STM_HW-COA-Boiler,MEAT-PH-STM_HW-COA-Boiler_DEMO,-,MEAT-PH-STM_HW
NewTech_RC,SI,-,C_EDU-SH_Boiler-NGA,C_EDU-SH_Boiler-NGA_NRGI,-,COMNGA
NewTech_RC,NI,-,C_WSR-SH_Boiler-FOL,C_WSR-SH_Boiler-FOL_NRGI,-,COMFOL
NewTech_RC,SI,-,C_EDU-WH_Cylinder-LPG,C_EDU-WH_Cylinder-LPG_DEMO,-,C_EDU-WH
NewTech_ELC_TUI,NI,-,ESOLPVUTIFIX20,ESOLPVUTIFIX20_NRGI,-,ELCSOL
NewTechs_Industry,SI,-,FOOD-PH-OVN-NGA-Oven,FOOD-PH-OVN-NGA-Oven_DEMO,-,FOOD-PH-OVN
NewTech_RC,SI,-,R_DDW-WH_Gasheat-LPG,R_DDW-WH_Gasheat-LPG_NRGI,-,RESLPG
NewTech_AGR_TUI,SI,-,ADCF-MoTP-Mob-Trac--ELC,ADCF-MoTP-Mob-Trac--ELC_DEMO,-,ADCF-MoTP-Mob-Trac
NewTechs_Industry,SI,-,DARY-PH-MVR_PRE-WOD-Boiler,DARY-PH-MVR_PRE-WOD-Boiler_NRGI,-,INDWOD
NewTransport-TUI,SI,-,T_F_MTrICEDSL,T_F_MTrICEDSL_NRGI,-,TRADSL
NewTechs_Industry,NI,-,WOOD-PH-STM_HW-ELC-HPmp,WOOD-PH-STM_HW-ELC-HPmp_NRGI,-,INDELC
NewTech_AGR_KEA,SI,-,AINDC-SH-HP-ELC,AINDC-SH-HP-ELC_DEMO,-,AINDC-SH
NewTech_RC,SI,-,C_HLTH-MPM_-LPG,C_HLTH-MPM_-LPG_NRGI,-,COMLPG
NewTech_RC,NI,-,C_HLTH-SH_Boiler-NGA,C_HLTH-SH_Boiler-NGA_DEMO,-,C_HLTH-SH
NewTechs_Industry,SI,-,CHMCL-MoTP-Stat-ELC-VSD-Mtr,CHMCL-MoTP-Stat-ELC-VSD-Mtr_NRGI,-,INDELC
NewTech_RC,SI,-,C_WSR-SH_AirHP-ELC,C_WSR-SH_AirHP-ELC_NRGI,-,COMELC
NewTech_ELC_TUI,SI,-,ETIDE20,ETIDE20_NRGI,-,ELCTID
NewTech_RC,NI,-,C_OFFC-WH_Instant-NGA,C_OFFC-WH_Instant-NGA_DEMO,-,C_OFFC-WH
NewTechs_Industry,NI,-,PLPPPR-MoTP-Stat-DSL-st_ngn,PLPPPR-MoTP-Stat-DSL-st_ngn_NRGI,-,INDDSL
